Lemma,Number,Case,Form,Stemtype
крѣпость,Singular,Locative,крѣпости,
лютость,Singular,Locative,л҄оутости,
милость,Singular,Locative,милости,
милость,Singular,Locative,милости,
мрьтвость,Singular,Locative,мрь҆твости,
напасть,Singular,Locative,напасти,
напасть,Singular,Locative,напасти,
немощь,Singular,Locative,немошти,
немощь,Singular,Locative,немѫшти,
несꙑтость,Singular,Locative,несꙑтости,
несꙑтость,Singular,Locative,несꙑтости,
нощь,Singular,Locative,ношти,
нощь,Singular,Locative,ношти,
нощь,Singular,Locative,ношти,
нощь,Singular,Locative,ношти,
нощь,Singular,Locative,ношти,
нощь,Singular,Locative,но҅шти,
оужасть,Singular,Locative,о҄ужасти,
оужасть,Singular,Locative,о҄ужасти,
оутварь,Singular,Locative,о҄утвари,
памѧть,Singular,Locative,памꙙти,
памѧть,Singular,Locative,памꙙти,
печаль,Singular,Locative,печали,
печаль,Singular,Locative,печали,
печаль,Singular,Locative,печали,
печаль,Singular,Locative,печали,
плъть,Singular,Locative,плъти,
плъть,Singular,Locative,пльти,
плъть,Singular,Locative,пльти,
плъть,Singular,Locative,пльти,
плъть,Singular,Locative,пльти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
плъть,Singular,Locative,пль҆ти,
повѣсть,Singular,Locative,повѣсти,
полоунощь,Singular,Locative,полоуношти,
полоунощь,Singular,Locative,полоуношти,
полоунощь,Singular,Locative,полоуношти,
полоунощь,Singular,Locative,полоуношти,
помощь,Singular,Locative,помошти,
прѣмѫдрость,Singular,Locative,прѣмѫдрости,
пѣснь,Singular,Locative,пѣсни,
радость,Singular,Locative,радости,
радость,Singular,Locative,радости,
радость,Singular,Locative,радости,
радость,Singular,Locative,радости,
радость,Singular,Locative,радости,
рать,Singular,Locative,рати,
рать,Singular,Locative,рати,
рать,Singular,Locative,рати,
рать,Singular,Locative,рати,
рать,Singular,Locative,рати,
рать,Singular,Locative,рати,
рѣчь,Singular,Locative,рѣчи,
скръбь,Singular,Locative,скръби,
скръбь,Singular,Locative,скръби,
скръбь,Singular,Locative,скрьби,
скръбь,Singular,Locative,скрь҆би,
скѫдость,Singular,Locative,скѫдости,
сласть,Singular,Locative,сласти,
старость,Singular,Locative,старости,
старость,Singular,Locative,старости,
старость,Singular,Locative,старости,
старость,Singular,Locative,старости,
старость,Singular,Locative,старости,
стоудень,Singular,Locative,стоудени,
страсть,Singular,Locative,страсти,
страсть,Singular,Locative,страсти,
страсть,Singular,Locative,страсти,
страсть,Singular,Locative,страсти,
страсть,Singular,Locative,страсѣ,
съвѣсть,Singular,Locative,сь҆вѣсти,
съмрьть,Singular,Locative,съмрьти,
съмрьть,Singular,Locative,съмрьти,
съмрьть,Singular,Locative,съмрьти,
съмрьть,Singular,Locative,съмрь҆ти,
съмрьть,Singular,Locative,съмрь҆ти,
съмрьть,Singular,Locative,съмрь҆ти,
съмрьть,Singular,Locative,сь҆мрьти,
съмрьть,Singular,Locative,сь҆мрь҆ти,
сѣнь,Singular,Locative,сѣни,
сѣнь,Singular,Locative,сѣни,
сѣнь,Singular,Locative,сѣни,
сѣнь,Singular,Locative,сѣни,
сѣнь,Singular,Locative,сѣни,
тварь,Singular,Locative,твари,
тврьдѣль,Singular,Locative,тврь҆дѣли,
тихость,Singular,Locative,тихости,
хꙑтрость,Singular,Locative,хꙑтрости,
чистость,Singular,Locative,чистости,
чьсть,Singular,Locative,чь҆сти,
чьсть,Singular,Locative,чь҆сти,
ꙗдь,Singular,Locative,ꙗ҅ди,
болѣзнь,Singular,Vocative,болѣꙁни,
болѣзнь,Singular,Vocative,болѣꙁни,
болѣзнь,Singular,Vocative,болѣꙁни,
болѣзнь,Singular,Vocative,болѣꙁни,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
зависть,Singular,Vocative,ꙁависти,
съмрьть,Singular,Vocative,съмрь҆ти,
съмрьть,Singular,Vocative,сь҆мрьти,
съмрьть,Singular,Vocative,сь҆мрьти,
съмрьть,Singular,Vocative,сь҆мрь҆ти,
съмрьть,Singular,Vocative,сь҆мрь҆ти,
съмрьть,Singular,Vocative,сь҆мрь҆ти,
голѣнь,Dual,Accusative,голѢни,
пещь,Dual,Accusative,пешти,
вещь,Dual,Dative,вешть҆ма,
челюсть,Dual,Dative,челюстьма,
двьрь,Plural,Nominative,двь҆ри,
двьрь,Plural,Nominative,двь҆ри,
двьрь,Plural,Nominative,двь҆ри,
двьрь,Plural,Nominative,двь҆ри,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
дѣти,Plural,Nominative,дѣти,
жрьдь,Plural,Nominative,жрь҆ди,
заповѣдь,Plural,Nominative,ꙁаповѣди,
кость,Plural,Nominative,кости,
кость,Plural,Nominative,кости,
кость,Plural,Nominative,кости,
кость,Plural,Nominative,кости,
кость,Plural,Nominative,кости,
льсть,Plural,Nominative,ль҆сти,
мьсть,Plural,Nominative,мь҆сти,
мьсть,Plural,Nominative,мь҆сти,
печаль,Plural,Nominative,печали,
пещь,Plural,Nominative,пешти,
плъть,Plural,Nominative,пльти,
плъть,Plural,Nominative,пль҆ти,
плъть,Plural,Nominative,пль҆ти,
приꙗзнь,Plural,Nominative,приꙗꙁни,
прѣльсть,Plural,Nominative,прѣль҆сти,
рать,Plural,Nominative,рати,
страсть,Plural,Nominative,страсти,
страсть,Plural,Nominative,страсти,
страсть,Plural,Nominative,страсти,
съмрьть,Plural,Nominative,сьмрьти,
тинь,Plural,Nominative,тини,
хꙑтрость,Plural,Nominative,хꙑтрости,
ѳеодоть,Plural,Nominative,ѳеѡ҄доти,
благодать,Plural,Accusative,благодати,
благодѣть,Plural,Accusative,благодѣти,
благодѣть,Plural,Accusative,благодѣти,
блѧдь,Plural,Accusative,блꙙди,
боль,Plural,Accusative,боли,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
болѣзнь,Plural,Accusative,болѣꙁни,
вещь,Plural,Accusative,вешти,
вѣдь,Plural,Accusative,вѣди,
гѫсли,Plural,Accusative,гѫсли,
двьрь,Plural,Accusative,двьри,
двьрь,Plural,Accusative,двьри,
двьрь,Plural,Accusative,двьри,
двьрь,Plural,Accusative,двьри,
двьрь,Plural,Accusative,двьри,
двьрь,Plural,Accusative,двьри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆ри,
двьрь,Plural,Accusative,двь҆рии҆,
доблѥсть,Plural,Accusative,добь҆ѥ҅сти,
дѣти,Plural,Accusative,дѣти,
дѣти,Plural,Accusative,дѣти,
дѣти,Plural,Accusative,дѣти,
дѣти,Plural,Accusative,дѣти,
дѣти,Plural,Accusative,дѣти,
дѣти,Plural,Accusative,дѣти,
дѣти,Plural,Accusative,дѣти,
жизнь,Plural,Accusative,жиꙁни,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
заповѣдь,Plural,Accusative,ꙁаповѣди,
игрь,Plural,Accusative,и҅гри,
игрь,Plural,Accusative,и҅гри,
кость,Plural,Accusative,кости,
кость,Plural,Accusative,кости,
кость,Plural,Accusative,кости,
кость,Plural,Accusative,кости,
кость,Plural,Accusative,кости,
кость,Plural,Accusative,кости,
кръвь,Plural,Accusative,кръви,
кръвь,Plural,Accusative,крь҆ви,
къзнь,Plural,Accusative,къꙁни,
лютость,Plural,Accusative,лютости,
мꙑсль,Plural,Accusative,мꙑсли,
мꙑсль,Plural,Accusative,мꙑсли,
мꙑсль,Plural,Accusative,мꙑсли,
мꙑсль,Plural,Accusative,мꙑсли,
мꙑсль,Plural,Accusative,мꙑсли,
немощь,Plural,Accusative,немошти,
ноздри,Plural,Accusative,ноꙁдри,
ноздри,Plural,Accusative,ноꙁдри,
нощь,Plural,Accusative,ношти,
нощь,Plural,Accusative,ношти,
пакость,Plural,Accusative,пакости,
пакость,Plural,Accusative,пакости,
пакость,Plural,Accusative,пакости,
памѧть,Plural,Accusative,памꙙти,
памѧть,Plural,Accusative,памꙙти,
печаль,Plural,Accusative,печали,
печаль,Plural,Accusative,печали,
пещь,Plural,Accusative,пешти,
пещь,Plural,Accusative,пешти,
повѣдь,Plural,Accusative,повѣди,
повѣсть,Plural,Accusative,повѣсти,
повѣсть,Plural,Accusative,повѣсти,
пръси,Plural,Accusative,прьси,
пръси,Plural,Accusative,прьси,
пръси,Plural,Accusative,прьси,
пръси,Plural,Accusative,прь҆си,
пръси,Plural,Accusative,прь҆си,
пръси,Plural,Accusative,прь҆си,
пѣснь,Plural,Accusative,пѣсни,
пѣснь,Plural,Accusative,пѣсни,
пѣснь,Plural,Accusative,пѣсни,
пѣснь,Plural,Accusative,пѣсни,
пѣснь,Plural,Accusative,пѣсни,
пѣснь,Plural,Accusative,пѣсни,
пѣснь,Plural,Accusative,пѣсни,
рать,Plural,Accusative,рати,
рѣчь,Plural,Accusative,рѣчи,
рѣчь,Plural,Accusative,рѣчи,
свирѣль,Plural,Accusative,свирѣли,
скрижаль,Plural,Accusative,скрижали,
скръбь,Plural,Accusative,скръби,
страсть,Plural,Accusative,страсти,
страсть,Plural,Accusative,страсти,
страсть,Plural,Accusative,страсти,
страсть,Plural,Accusative,страсти,
страсть,Plural,Accusative,страсти,
страсть,Plural,Accusative,страсти,
съвѣсть,Plural,Accusative,сь҆вѣсти,
съвѣсть,Plural,Accusative,сь҆вѣсти,
сѣнь,Plural,Accusative,сѣни,
трьсть,Plural,Accusative,трьсти,
чьсть,Plural,Accusative,чь҆сти,
чьсть,Plural,Accusative,чь҆сти,
чьсть,Plural,Accusative,чь҆сти,
чьсть,Plural,Accusative,чь҆сти,
чьсть,Plural,Accusative,чь҆сти,
чѧсть,Plural,Accusative,чꙙсти,
чѧсть,Plural,Accusative,чꙙсти,
чѧсть,Plural,Accusative,чꙙсти,
ꙗдь,Plural,Accusative,ꙗ҅ди,
блѧдь,Plural,Genitive,блꙙдии,
блѧдь,Plural,Genitive,блꙙдии҅,
боль,Plural,Genitive,болиї,
болѣзнь,Plural,Genitive,болѣꙁни,
болѣзнь,Plural,Genitive,болѣꙁни,
болѣзнь,Plural,Genitive,болѣꙁнии҆,
вещь,Plural,Genitive,вештиї,
власть,Plural,Genitive,властии҆,
вьсь,Plural,Genitive,вьсии,
двьрь,Plural,Genitive,двьрии,
двьрь,Plural,Genitive,двьрии,
двьрь,Plural,Genitive,двь҆рии,
двьрь,Plural,Genitive,двь҆рии,
двьрь,Plural,Genitive,двь҆рии҆,
двьрь,Plural,Genitive,двь҆рии҆,
двьрь,Plural,Genitive,двь҆риї,
дѣти,Plural,Genitive,дѣтии,
дѣти,Plural,Genitive,дѣтии,
дѣти,Plural,Genitive,дѣтии҆,
заповѣдь,Plural,Genitive,ꙁаповѣдии,
заповѣдь,Plural,Genitive,ꙁаповѣдь,
зъль,Plural,Genitive,ꙁь҆лии҆,
кость,Plural,Genitive,костиї,
мꙑсль,Plural,Genitive,мꙑслии,
нощь,Plural,Genitive,ноштиї,
плъть,Plural,Genitive,пльти ї,
плъть,Plural,Genitive,пльтии,
пръси,Plural,Genitive,прь҆сии҆,
пѣснь,Plural,Genitive,пѣснии҆,
рать,Plural,Genitive,ратии҆,
скръбь,Plural,Genitive,скръбии,
скръбь,Plural,Genitive,скрьбии,
страсть,Plural,Genitive,страстии,
страсть,Plural,Genitive,страстии,
страсть,Plural,Genitive,страстии,
страсть,Plural,Genitive,страстии҅,
страсть,Plural,Genitive,страстии҆,
страсть,Plural,Genitive,страстии҆,
страсть,Plural,Genitive,страстии҆,
сѣть,Plural,Genitive,сѣтии,
сѣть,Plural,Genitive,сѣтии,
чьсть,Plural,Genitive,чь҆стии҆,
ꙗсли,Plural,Genitive,ꙗ҅слиї,
болѣзнь,Plural,Dative,болѣꙁнемъ,
двьрь,Plural,Dative,двьремъ,
двьрь,Plural,Dative,двьрь҆мъ,
двьрь,Plural,Dative,двь҆ремъ,
двьрь,Plural,Dative,двь҆ремъ,
двьрь,Plural,Dative,двь҆ремъ,
двьрь,Plural,Dative,двь҆ремъ,
двьрь,Plural,Dative,двь҆рь҆мъ,
дѣти,Plural,Dative,дѣтемь҆,
заповѣдь,Plural,Dative,ꙁаповѣдемъ,
заповѣдь,Plural,Dative,ꙁаповѣдемъ,
заповѣдь,Plural,Dative,ꙁаповѣдемъ,
заповѣдь,Plural,Dative,ꙁаповѣдемъ,
заповѣдь,Plural,Dative,ꙁаповѣдемь҆,
кръвь,Plural,Dative,кръвь҆мъ,
къзнь,Plural,Dative,къꙁнемъ,
повѣсть,Plural,Dative,повѣстемъ,
пръси,Plural,Dative,прь҆семь҆,
пръси,Plural,Dative,прь҆семь҆,
прѣльсть,Plural,Dative,прѣльстемь҆,
рѣчь,Plural,Dative,рѣчемъ,
рѣчь,Plural,Dative,рѣчемъ,
страсть,Plural,Dative,страстемъ,
страсть,Plural,Dative,страстемь,
страсть,Plural,Dative,страстьмь҆,
чьсть,Plural,Dative,чьстемь҆,
чьсть,Plural,Dative,чь҆стемъ,
чьсть,Plural,Dative,чь҆стемъ,
ꙗсли,Plural,Dative,ꙗ҅слемъ,
благодать,Plural,Instrumental,благодатьми,
благодѣть,Plural,Instrumental,благодѣтьми,
блѧдь,Plural,Instrumental,блꙙдь҆ми,
бръвь,Plural,Instrumental,брь҆вьми,
голѣнь,Plural,Instrumental,голѣнь҆ми,
гѫсли,Plural,Instrumental,гѫсль҆ми,
двьрь,Plural,Instrumental,двьрьми,
двьрь,Plural,Instrumental,двьрьми,
двьрь,Plural,Instrumental,двьрь҆ми,
двьрь,Plural,Instrumental,двьрь҆ми,
двьрь,Plural,Instrumental,двь҆рьми,
двьрь,Plural,Instrumental,двь҆рь҆ми,
двьрь,Plural,Instrumental,двь҆рь҆ми,
длань,Plural,Instrumental,длань҆ми,
дѣти,Plural,Instrumental,дѣтьми,
дѣти,Plural,Instrumental,дѣть҆ми,
дѣти,Plural,Instrumental,дѣть҆ми,
кръвь,Plural,Instrumental,кръвь҆ми,
кръвь,Plural,Instrumental,кръвь҆ми,
льсть,Plural,Instrumental,лесть҆ми,
льсть,Plural,Instrumental,ль҆стьми,
льсть,Plural,Instrumental,ль҆сть҆ми,
лѣторасль,Plural,Instrumental,лѣторасль҆ми,
милость,Plural,Instrumental,милость҆ми,
ноздри,Plural,Instrumental,ноꙁдрьми,
ноздри,Plural,Instrumental,ноꙁдрь҆ми,
печаль,Plural,Instrumental,печалми,
похоть,Plural,Instrumental,похоть҆ми,
пѣснь,Plural,Instrumental,пѣснь҆ми,
пѣснь,Plural,Instrumental,пѣснь҆ми,
пѣснь,Plural,Instrumental,пѣснь҆ми,
пѣснь,Plural,Instrumental,пѣснь҆ми,
пѣснь,Plural,Instrumental,пѣснь҆ми,
рѣчь,Plural,Instrumental,рѣчми,
рѣчь,Plural,Instrumental,рѣчь҆ми,
рѫковѩть,Plural,Instrumental,рѫковꙙть҆ми,
страсть,Plural,Instrumental,страстьми,
страсть,Plural,Instrumental,страсть҆ми,
страсть,Plural,Instrumental,стрстми,
съмрьть,Plural,Instrumental,съмрь҆ть҆ми,
тварь,Plural,Instrumental,тварь҆ми,
болѣзнь,Plural,Locative,болѣꙁнехъ,
брань,Plural,Locative,бранехъ,
брань,Plural,Locative,бранехъ,
вьсь,Plural,Locative,вь҆сехъ,
двьрь,Plural,Locative,двьрехъ,
двьрь,Plural,Locative,двьрехъ,
двьрь,Plural,Locative,двь҆рехъ,
дѣти,Plural,Locative,дѣтехъ,
дѣти,Plural,Locative,дѣтехъ,
заповѣдь,Plural,Locative,ꙁаповѣдехъ,
къзнь,Plural,Locative,къꙁнехъ,
мѫдрость,Plural,Locative,мѫдростехъ,
мꙑсль,Plural,Locative,мꙑслехъ,
напасть,Plural,Locative,напастехъ,
напасть,Plural,Locative,напастехъ,
ноздри,Plural,Locative,ноꙁдрехъ,
область,Plural,Locative,о҅бластехъ,
пръси,Plural,Locative,прь҆сехъ,
пѣснь,Plural,Locative,пѢснехъ,
пѣснь,Plural,Locative,пѣснехъ,
рать,Plural,Locative,ратехъ,
рать,Plural,Locative,ратехъ,
рать,Plural,Locative,ратехъ,
сѣть,Plural,Locative,сѣтехъ,
ꙗсли,Plural,Locative,ꙗ҅слехъ,
ꙗсли,Plural,Locative,ꙗ҅слехъ,
ꙗсли,Plural,Locative,ꙗ҅слехъ,
чьсть,Plural,Vocative,чьсти,
