Lemma,Number,Case,Form,Stemtype
оужасть,Singular,Locative,о҄ужасти,etymological
оутварь,Singular,Locative,о҄утвари,etymological
памѧть,Singular,Locative,памꙙти,etymological
памѧть,Singular,Locative,памꙙти,etymological
печаль,Singular,Locative,печали,etymological
печаль,Singular,Locative,печали,etymological
печаль,Singular,Locative,печали,etymological
печаль,Singular,Locative,печали,etymological
плъть,Singular,Locative,плъти,etymological
плъть,Singular,Locative,пльти,etymological
плъть,Singular,Locative,пльти,etymological
плъть,Singular,Locative,пльти,etymological
плъть,Singular,Locative,пльти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
плъть,Singular,Locative,пль҆ти,etymological
повѣсть,Singular,Locative,повѣсти,etymological
полоунощь,Singular,Locative,полоуношти,etymological
полоунощь,Singular,Locative,полоуношти,etymological
полоунощь,Singular,Locative,полоуношти,etymological
полоунощь,Singular,Locative,полоуношти,etymological
помощь,Singular,Locative,помошти,etymological
прѣмѫдрость,Singular,Locative,прѣмѫдрости,etymological
пѣснь,Singular,Locative,пѣсни,etymological
радость,Singular,Locative,радости,etymological
радость,Singular,Locative,радости,etymological
радость,Singular,Locative,радости,etymological
радость,Singular,Locative,радости,etymological
радость,Singular,Locative,радости,etymological
рать,Singular,Locative,рати,etymological
рать,Singular,Locative,рати,etymological
рать,Singular,Locative,рати,etymological
рать,Singular,Locative,рати,etymological
рать,Singular,Locative,рати,etymological
рать,Singular,Locative,рати,etymological
рѣчь,Singular,Locative,рѣчи,etymological
скръбь,Singular,Locative,скръби,etymological
скръбь,Singular,Locative,скръби,etymological
скръбь,Singular,Locative,скрьби,etymological
скръбь,Singular,Locative,скрь҆би,etymological
скѫдость,Singular,Locative,скѫдости,etymological
сласть,Singular,Locative,сласти,etymological
старость,Singular,Locative,старости,etymological
старость,Singular,Locative,старости,etymological
старость,Singular,Locative,старости,etymological
старость,Singular,Locative,старости,etymological
старость,Singular,Locative,старости,etymological
стоудень,Singular,Locative,стоудени,etymological
страсть,Singular,Locative,страсти,etymological
страсть,Singular,Locative,страсти,etymological
страсть,Singular,Locative,страсти,etymological
страсть,Singular,Locative,страсти,etymological
страсть,Singular,Locative,страсѣ,etymological
съвѣсть,Singular,Locative,сь҆вѣсти,etymological
съмрьть,Singular,Locative,съмрьти,etymological
съмрьть,Singular,Locative,съмрьти,etymological
съмрьть,Singular,Locative,съмрьти,etymological
съмрьть,Singular,Locative,съмрь҆ти,etymological
съмрьть,Singular,Locative,съмрь҆ти,etymological
съмрьть,Singular,Locative,съмрь҆ти,etymological
съмрьть,Singular,Locative,сь҆мрьти,etymological
съмрьть,Singular,Locative,сь҆мрь҆ти,etymological
сѣнь,Singular,Locative,сѣни,etymological
сѣнь,Singular,Locative,сѣни,etymological
сѣнь,Singular,Locative,сѣни,etymological
сѣнь,Singular,Locative,сѣни,etymological
сѣнь,Singular,Locative,сѣни,etymological
тварь,Singular,Locative,твари,etymological
тврьдѣль,Singular,Locative,тврь҆дѣли,etymological
тихость,Singular,Locative,тихости,etymological
хꙑтрость,Singular,Locative,хꙑтрости,etymological
чистость,Singular,Locative,чистости,etymological
чьсть,Singular,Locative,чь҆сти,etymological
чьсть,Singular,Locative,чь҆сти,etymological
ꙗдь,Singular,Locative,ꙗ҅ди,etymological
болѣзнь,Singular,Vocative,болѣꙁни,etymological
болѣзнь,Singular,Vocative,болѣꙁни,etymological
болѣзнь,Singular,Vocative,болѣꙁни,etymological
болѣзнь,Singular,Vocative,болѣꙁни,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
зависть,Singular,Vocative,ꙁависти,etymological
съмрьть,Singular,Vocative,съмрь҆ти,etymological
съмрьть,Singular,Vocative,сь҆мрьти,etymological
съмрьть,Singular,Vocative,сь҆мрьти,etymological
съмрьть,Singular,Vocative,сь҆мрь҆ти,etymological
съмрьть,Singular,Vocative,сь҆мрь҆ти,etymological
съмрьть,Singular,Vocative,сь҆мрь҆ти,etymological
голѣнь,Dual,Accusative,голѢни,etymological
пещь,Dual,Accusative,пешти,etymological
вещь,Dual,Dative,вешть҆ма,etymological
челюсть,Dual,Dative,челюстьма,etymological
двьрь,Plural,Nominative,двь҆ри,etymological
двьрь,Plural,Nominative,двь҆ри,etymological
двьрь,Plural,Nominative,двь҆ри,etymological
двьрь,Plural,Nominative,двь҆ри,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
дѣти,Plural,Nominative,дѣти,etymological
жрьдь,Plural,Nominative,жрь҆ди,etymological
заповѣдь,Plural,Nominative,ꙁаповѣди,etymological
кость,Plural,Nominative,кости,etymological
кость,Plural,Nominative,кости,etymological
кость,Plural,Nominative,кости,etymological
кость,Plural,Nominative,кости,etymological
кость,Plural,Nominative,кости,etymological
льсть,Plural,Nominative,ль҆сти,etymological
мьсть,Plural,Nominative,мь҆сти,etymological
мьсть,Plural,Nominative,мь҆сти,etymological
печаль,Plural,Nominative,печали,etymological
пещь,Plural,Nominative,пешти,etymological
плъть,Plural,Nominative,пльти,etymological
плъть,Plural,Nominative,пль҆ти,etymological
плъть,Plural,Nominative,пль҆ти,etymological
приꙗзнь,Plural,Nominative,приꙗꙁни,etymological
прѣльсть,Plural,Nominative,прѣль҆сти,etymological
рать,Plural,Nominative,рати,etymological
страсть,Plural,Nominative,страсти,etymological
страсть,Plural,Nominative,страсти,etymological
страсть,Plural,Nominative,страсти,etymological
съмрьть,Plural,Nominative,сьмрьти,etymological
тинь,Plural,Nominative,тини,etymological
хꙑтрость,Plural,Nominative,хꙑтрости,etymological
ѳеодоть,Plural,Nominative,ѳеѡ҄доти,etymological
благодать,Plural,Accusative,благодати,etymological
благодѣть,Plural,Accusative,благодѣти,etymological
благодѣть,Plural,Accusative,благодѣти,etymological
блѧдь,Plural,Accusative,блꙙди,etymological
боль,Plural,Accusative,боли,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
болѣзнь,Plural,Accusative,болѣꙁни,etymological
вещь,Plural,Accusative,вешти,etymological
вѣдь,Plural,Accusative,вѣди,etymological
гѫсли,Plural,Accusative,гѫсли,etymological
двьрь,Plural,Accusative,двьри,etymological
двьрь,Plural,Accusative,двьри,etymological
двьрь,Plural,Accusative,двьри,etymological
двьрь,Plural,Accusative,двьри,etymological
двьрь,Plural,Accusative,двьри,etymological
двьрь,Plural,Accusative,двьри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆ри,etymological
двьрь,Plural,Accusative,двь҆рии҆,etymological
доблѥсть,Plural,Accusative,добь҆ѥ҅сти,etymological
дѣти,Plural,Accusative,дѣти,etymological
дѣти,Plural,Accusative,дѣти,etymological
дѣти,Plural,Accusative,дѣти,etymological
дѣти,Plural,Accusative,дѣти,etymological
дѣти,Plural,Accusative,дѣти,etymological
дѣти,Plural,Accusative,дѣти,etymological
дѣти,Plural,Accusative,дѣти,etymological
жизнь,Plural,Accusative,жиꙁни,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
заповѣдь,Plural,Accusative,ꙁаповѣди,etymological
игрь,Plural,Accusative,и҅гри,etymological
игрь,Plural,Accusative,и҅гри,etymological
кость,Plural,Accusative,кости,etymological
кость,Plural,Accusative,кости,etymological
кость,Plural,Accusative,кости,etymological
кость,Plural,Accusative,кости,etymological
кость,Plural,Accusative,кости,etymological
кость,Plural,Accusative,кости,etymological
къзнь,Plural,Accusative,къꙁни,etymological
лютость,Plural,Accusative,лютости,etymological
мꙑсль,Plural,Accusative,мꙑсли,etymological
мꙑсль,Plural,Accusative,мꙑсли,etymological
мꙑсль,Plural,Accusative,мꙑсли,etymological
мꙑсль,Plural,Accusative,мꙑсли,etymological
мꙑсль,Plural,Accusative,мꙑсли,etymological
немощь,Plural,Accusative,немошти,etymological
ноздри,Plural,Accusative,ноꙁдри,etymological
ноздри,Plural,Accusative,ноꙁдри,etymological
нощь,Plural,Accusative,ношти,etymological
нощь,Plural,Accusative,ношти,etymological
пакость,Plural,Accusative,пакости,etymological
пакость,Plural,Accusative,пакости,etymological
пакость,Plural,Accusative,пакости,etymological
памѧть,Plural,Accusative,памꙙти,etymological
памѧть,Plural,Accusative,памꙙти,etymological
печаль,Plural,Accusative,печали,etymological
печаль,Plural,Accusative,печали,etymological
пещь,Plural,Accusative,пешти,etymological
пещь,Plural,Accusative,пешти,etymological
повѣдь,Plural,Accusative,повѣди,etymological
повѣсть,Plural,Accusative,повѣсти,etymological
повѣсть,Plural,Accusative,повѣсти,etymological
пръси,Plural,Accusative,прьси,etymological
пръси,Plural,Accusative,прьси,etymological
пръси,Plural,Accusative,прьси,etymological
пръси,Plural,Accusative,прь҆си,etymological
пръси,Plural,Accusative,прь҆си,etymological
пръси,Plural,Accusative,прь҆си,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
пѣснь,Plural,Accusative,пѣсни,etymological
рать,Plural,Accusative,рати,etymological
рѣчь,Plural,Accusative,рѣчи,etymological
рѣчь,Plural,Accusative,рѣчи,etymological
свирѣль,Plural,Accusative,свирѣли,etymological
скрижаль,Plural,Accusative,скрижали,etymological
скръбь,Plural,Accusative,скръби,etymological
страсть,Plural,Accusative,страсти,etymological
страсть,Plural,Accusative,страсти,etymological
страсть,Plural,Accusative,страсти,etymological
страсть,Plural,Accusative,страсти,etymological
страсть,Plural,Accusative,страсти,etymological
страсть,Plural,Accusative,страсти,etymological
съвѣсть,Plural,Accusative,сь҆вѣсти,etymological
съвѣсть,Plural,Accusative,сь҆вѣсти,etymological
сѣнь,Plural,Accusative,сѣни,etymological
трьсть,Plural,Accusative,трьсти,etymological
чьсть,Plural,Accusative,чь҆сти,etymological
чьсть,Plural,Accusative,чь҆сти,etymological
чьсть,Plural,Accusative,чь҆сти,etymological
чьсть,Plural,Accusative,чь҆сти,etymological
чьсть,Plural,Accusative,чь҆сти,etymological
чѧсть,Plural,Accusative,чꙙсти,etymological
чѧсть,Plural,Accusative,чꙙсти,etymological
чѧсть,Plural,Accusative,чꙙсти,etymological
ꙗдь,Plural,Accusative,ꙗ҅ди,etymological
блѧдь,Plural,Genitive,блꙙдии,etymological
блѧдь,Plural,Genitive,блꙙдии҅,etymological
боль,Plural,Genitive,болиї,etymological
болѣзнь,Plural,Genitive,болѣꙁни,etymological
болѣзнь,Plural,Genitive,болѣꙁни,etymological
болѣзнь,Plural,Genitive,болѣꙁнии҆,etymological
вещь,Plural,Genitive,вештиї,etymological
власть,Plural,Genitive,властии҆,etymological
вьсь,Plural,Genitive,вьсии,etymological
двьрь,Plural,Genitive,двьрии,etymological
двьрь,Plural,Genitive,двьрии,etymological
двьрь,Plural,Genitive,двь҆рии,etymological
двьрь,Plural,Genitive,двь҆рии,etymological
двьрь,Plural,Genitive,двь҆рии҆,etymological
двьрь,Plural,Genitive,двь҆рии҆,etymological
двьрь,Plural,Genitive,двь҆риї,etymological
дѣти,Plural,Genitive,дѣтии,etymological
дѣти,Plural,Genitive,дѣтии,etymological
дѣти,Plural,Genitive,дѣтии҆,etymological
заповѣдь,Plural,Genitive,ꙁаповѣдии,etymological
заповѣдь,Plural,Genitive,ꙁаповѣдь,analogical
зъль,Plural,Genitive,ꙁь҆лии҆,etymological
кость,Plural,Genitive,костиї,etymological
мꙑсль,Plural,Genitive,мꙑслии,etymological
нощь,Plural,Genitive,ноштиї,etymological
плъть,Plural,Genitive,пльти ї,etymological
плъть,Plural,Genitive,пльтии,etymological
пръси,Plural,Genitive,прь҆сии҆,etymological
пѣснь,Plural,Genitive,пѣснии҆,etymological
рать,Plural,Genitive,ратии҆,etymological
скръбь,Plural,Genitive,скръбии,etymological
скръбь,Plural,Genitive,скрьбии,etymological
страсть,Plural,Genitive,страстии,etymological
страсть,Plural,Genitive,страстии,etymological
страсть,Plural,Genitive,страстии,etymological
страсть,Plural,Genitive,страстии҅,etymological
страсть,Plural,Genitive,страстии҆,etymological
страсть,Plural,Genitive,страстии҆,etymological
страсть,Plural,Genitive,страстии҆,etymological
сѣть,Plural,Genitive,сѣтии,etymological
сѣть,Plural,Genitive,сѣтии,etymological
чьсть,Plural,Genitive,чь҆стии҆,etymological
ꙗсли,Plural,Genitive,ꙗ҅слиї,etymological
болѣзнь,Plural,Dative,болѣꙁнемъ,analogical
двьрь,Plural,Dative,двьремъ,analogical
двьрь,Plural,Dative,двьрь҆мъ,analogical
двьрь,Plural,Dative,двь҆ремъ,analogical
двьрь,Plural,Dative,двь҆ремъ,analogical
двьрь,Plural,Dative,двь҆ремъ,analogical
двьрь,Plural,Dative,двь҆ремъ,analogical
двьрь,Plural,Dative,двь҆рь҆мъ,etymological
дѣти,Plural,Dative,дѣтемь҆,analogical
заповѣдь,Plural,Dative,ꙁаповѣдемъ,analogical
заповѣдь,Plural,Dative,ꙁаповѣдемъ,analogical
заповѣдь,Plural,Dative,ꙁаповѣдемъ,analogical
заповѣдь,Plural,Dative,ꙁаповѣдемъ,analogical
заповѣдь,Plural,Dative,ꙁаповѣдемь҆,analogical
къзнь,Plural,Dative,къꙁнемъ,analogical
повѣсть,Plural,Dative,повѣстемъ,analogical
пръси,Plural,Dative,прь҆семь҆,analogical
пръси,Plural,Dative,прь҆семь҆,analogical
прѣльсть,Plural,Dative,прѣльстемь҆,analogical
рѣчь,Plural,Dative,рѣчемъ,analogical
рѣчь,Plural,Dative,рѣчемъ,analogical
страсть,Plural,Dative,страстемъ,analogical
страсть,Plural,Dative,страстемь,analogical
страсть,Plural,Dative,страстьмь҆,etymological
чьсть,Plural,Dative,чьстемь҆,analogical
чьсть,Plural,Dative,чь҆стемъ,analogical
чьсть,Plural,Dative,чь҆стемъ,analogical
ꙗсли,Plural,Dative,ꙗ҅слемъ,analogical
благодать,Plural,Instrumental,благодатьми,etymological
благодѣть,Plural,Instrumental,благодѣтьми,etymological
блѧдь,Plural,Instrumental,блꙙдь҆ми,etymological
бръвь,Plural,Instrumental,брь҆вьми,etymological
голѣнь,Plural,Instrumental,голѣнь҆ми,etymological
гѫсли,Plural,Instrumental,гѫсль҆ми,etymological
двьрь,Plural,Instrumental,двьрьми,etymological
двьрь,Plural,Instrumental,двьрьми,etymological
двьрь,Plural,Instrumental,двьрь҆ми,etymological
двьрь,Plural,Instrumental,двьрь҆ми,etymological
двьрь,Plural,Instrumental,двь҆рьми,etymological
двьрь,Plural,Instrumental,двь҆рь҆ми,etymological
двьрь,Plural,Instrumental,двь҆рь҆ми,etymological
длань,Plural,Instrumental,длань҆ми,etymological
дѣти,Plural,Instrumental,дѣтьми,etymological
дѣти,Plural,Instrumental,дѣть҆ми,etymological
дѣти,Plural,Instrumental,дѣть҆ми,etymological
льсть,Plural,Instrumental,лесть҆ми,etymological
льсть,Plural,Instrumental,ль҆стьми,etymological
льсть,Plural,Instrumental,ль҆сть҆ми,etymological
лѣторасль,Plural,Instrumental,лѣторасль҆ми,etymological
милость,Plural,Instrumental,милость҆ми,etymological
ноздри,Plural,Instrumental,ноꙁдрьми,etymological
ноздри,Plural,Instrumental,ноꙁдрь҆ми,etymological
печаль,Plural,Instrumental,печалми,etymological
похоть,Plural,Instrumental,похоть҆ми,etymological
пѣснь,Plural,Instrumental,пѣснь҆ми,etymological
пѣснь,Plural,Instrumental,пѣснь҆ми,etymological
пѣснь,Plural,Instrumental,пѣснь҆ми,etymological
пѣснь,Plural,Instrumental,пѣснь҆ми,etymological
пѣснь,Plural,Instrumental,пѣснь҆ми,etymological
рѣчь,Plural,Instrumental,рѣчми,etymological
рѣчь,Plural,Instrumental,рѣчь҆ми,etymological
рѫковѩть,Plural,Instrumental,рѫковꙙть҆ми,etymological
страсть,Plural,Instrumental,страстьми,etymological
страсть,Plural,Instrumental,страсть҆ми,etymological
страсть,Plural,Instrumental,стрстми,etymological
съмрьть,Plural,Instrumental,съмрь҆ть҆ми,etymological
тварь,Plural,Instrumental,тварь҆ми,etymological
болѣзнь,Plural,Locative,болѣꙁнехъ,analogical
брань,Plural,Locative,бранехъ,analogical
брань,Plural,Locative,бранехъ,analogical
вьсь,Plural,Locative,вь҆сехъ,analogical
двьрь,Plural,Locative,двьрехъ,analogical
двьрь,Plural,Locative,двьрехъ,analogical
двьрь,Plural,Locative,двь҆рехъ,analogical
дѣти,Plural,Locative,дѣтехъ,analogical
дѣти,Plural,Locative,дѣтехъ,analogical
заповѣдь,Plural,Locative,ꙁаповѣдехъ,analogical
къзнь,Plural,Locative,къꙁнехъ,analogical
мѫдрость,Plural,Locative,мѫдростехъ,analogical
мꙑсль,Plural,Locative,мꙑслехъ,analogical
напасть,Plural,Locative,напастехъ,analogical
напасть,Plural,Locative,напастехъ,analogical
ноздри,Plural,Locative,ноꙁдрехъ,analogical
область,Plural,Locative,о҅бластехъ,analogical
пръси,Plural,Locative,прь҆сехъ,analogical
пѣснь,Plural,Locative,пѢснехъ,analogical
пѣснь,Plural,Locative,пѣснехъ,analogical
рать,Plural,Locative,ратехъ,analogical
рать,Plural,Locative,ратехъ,analogical
рать,Plural,Locative,ратехъ,analogical
сѣть,Plural,Locative,сѣтехъ,analogical
ꙗсли,Plural,Locative,ꙗ҅слехъ,analogical
ꙗсли,Plural,Locative,ꙗ҅слехъ,analogical
ꙗсли,Plural,Locative,ꙗ҅слехъ,analogical
чьсть,Plural,Vocative,чьсти,etymological
